thread_id,customer_text,brand_text
761279,@115821 Huns what is the point in same day delivery if you’re not going to deliver on the same day??????,@301891 Oh no! Is this happening with a current order? Check here: https://t.co/ijxJ9jCwr9 ^GL
761849,@AmazonHelp Vendedor externo 😩,@302022 Por favor entra en contacto directamente con el vendedor del producto Maximiliano.
761862,@116618 @AmazonHelp tried using my code to get my digital copy of Pirates. Ended up charging me. Any help?,@302025 We'd love to try to help in any way we can! Can you tell us more about the code? ^AL
761892,@AmazonHelp I don’t seem to be able to select an Amazon locker when using the iPhone app. Have to use the website.,"@302032 Very odd! Have you been able to reach out directly to us? If not, click here: https://t.co/JzP7hlA23B ^JA"
762449,Another day failure for @AmazonHelp &amp; @116324 it's getting boring now,"@192913 Oh no! What's going on with Hermes, Adie? We'd be more than happy to help out. Just let us know! ^SA"
763076,"@115825 Hey, mal ne kleine Frage. Wieso ist das Audio Level bei den englischen Originalfassungen so viel geringer als in deutsch?","@302339 Wir stellen die Titel immer so online, wie wir diese von den Studios erhalten. ^KM"
764151,@115821 My parcel has not arrived (4 weeks now). Your website offers no help whatsoever. What do you suggest I do?,@302622 I'm sorry your parcel has not arrived! Was it dispatched by Amazon or a third-party? ^TR
764778,@115821 hello. I’m having some trouble with my Firestick. Anyway I can talk to someone directly?,"@302789 I'm sorry your having problems with your Fire TV Stick, Gual. You can contact us directly here: https://t.co/hApLpMlfHN ^AJ"
764800,Oh @115821 ....you really should work on your packaging policies. This huge box for 2 small phone cases? Tsk Tsk. 🙄 https://t.co/MdPSX3FEj9,@302796 Oh no! I'm sorry for the disappointment! We would greatly appreciate your feedback here: https://t.co/QVFXaXyswF. ^SD
765356,@AmazonHelp Plus to top it all off I still haven't received the items that I've paid for. I have contacted prime 3 times to which they all say they will be with you in 24hours. Still have nothing!  Please explain as it is unacceptable for a company of your size and stature.,"@226925 Apologies for the delay, Leon. What is the current status on the tracking?^CN"
765443,"@AmazonHelp It says I have no orders, does it make a difference that I am a UK customer?",@302628 Whoops!  Sorry about that!  Here's the correct link:  https://t.co/aaDyEz1VgE ^MW
765450,"@AmazonHelp I’m sorry but you have not helped me at all, this is disgusting! This is my order number 202-2386021-7214727 I just want my product!","@302628 using this link: https://t.co/JzP7hlA23B If so, what options or insight did we provide? Please let us know! ^KN 2/2"
765697,"@AmazonHelp Multiple times. Even though it is clear that the package sent was half the expected weight of the lens, I have a hard time proving I didn’t receive the lens","@302997 I am sorry to hear this. When you spoke to customer services, what resolution was offered to you please?^GA"
765715,@AmazonHelp I've contacted your customer services and my packages were sent out for redelivery again today but it was again unsuccessful. So frustrating.,"@303000 So sorry this happened again, Alexandra! When you have a moment, I'd like a member of my team to take a deeper look into this with you, if you could send us your contact information here: https://t.co/JJ2cMIeGU1 we'll reach out to you directly. ^KH"
765769,@AmazonHelp Our developers have determined that the error you are receiving at the moment is due to a congested network issue. We want to give you to give it a try disconnecting other devices from the Wifi network and try to connect the Echo again.,"@303009 I understand. Thank you for confirming, Nate! In this case, I would like for a member of my team to personally research this closer for you. Please provide some more details and all troubleshooting steps completed here: https://t.co/Kjaj2wmrzS. We want to help! ^SD"
765779,@AmazonHelp I've never had problems until last 2 months. Shipments are late or never show up. Or are damaged like this. What is up? #Amazon https://t.co/Gm58bHU7bt,@277609 Sorry to hear this. Do you know which carrier delivered this parcel? ^BZ
765784,@AmazonHelp Nothing on the website. Just the sms messages.,@303013 I am sorry to hear this Simon. Can you please reach out to us using the link below please: https://t.co/JzP7hlA23B.^GA
766174,@AmazonHelp Okay. I'm doing a chat now... I just want justice for my friend. Almost $400 US down the drain... =(,@303109 Please keep us updated on the outcome of your chat. We want to ensure you get taken care of! ^KJ
769594,Really @115821?? All of this packaging for a tiny box of coffee filters? Please step up your game. https://t.co/WyQmLTN3pA,@303758 Thank you for sharing this! Please be sure to leave feedback with the packaging team as well: https://t.co/TH7UAFZey5 ^SB
769633,@AmazonHelp if I pre order the new LA Noire game on Xbox one when will the money come out of my bank account?,"@303764 We won't charge your for the pre-order until release day, and will send you an e-mail to confirm when it's available. ^TG"
770074,@AmazonHelp A muy bien Gracias,"@303886 Con mucho gusto, estamos para servirte. ^JQ"
328489,@115851 2&gt;and ur customer service also not satisfactory. evry tym getting different different rply. ORDER # 403-4737858-7535512,@194320 Sorry about that. Please drop in your details here: https://t.co/GIJyeYqKE0. We'll connect with you on this. ^MP (1/2)
773499,"@AmazonHelp Few delayed/lost orders, my prime was supposed to be extended but no confirmation,item credit to account but it isn't being applied.","@304771 Reach out once more via phone to confirm: https://t.co/M7Tizqaba5. Keep us posted, we want to make sure you're taken care of.^CL"
774222,@AmazonHelp How badly amazon managed customers pls look at this @115850@ @115821 @115830 https://t.co/2qU7fcUIQJ,"@304954 Please don't provide your order details, we consider it personal info. Our Twitter page is visible to public. 2/2 ^HD"
775056,Amazonから発送メール来たのに追跡番号入れても登録なしなんだが,"@305177 ご心配をおかけしております。
配送業者サイトに情報が反映するまでお時間がかかります。そのため、発送間もない状況では確認ができないことがございます。恐れ入りますが、お時間をあけてご確認ください。TY"
775404,"El servicio de @116875 y @178440 estuvo de lujo, mis pedidos llegaron en menos de 24 hrs con el envío estándar.","@305268 Para nosotros es un placer, César. ¡Qué disfrutes de tu pedido! 😊 ^JQ https://t.co/4sUbiUuuri"
775411,"#amazonecho @121284 ""Alexa, please come to my home""
I requested on Oct 4 and I'm big fan of Alexa 
Give me invitation @115850","@286682 We send a limited number of invitations each week to customers, so keep an eye on your inbox. ^PS"
775756,#AmazonIndia please contact me..,@298341 Sorry to know about the return issue. We can't arrange a call via Twitter. Have you reached out to our support (1/2) ^KA
776025,@AmazonHelp It’s still in transit back to amazon by you guys now have cancelled the replacement order. Never expected such a nonsense act! https://t.co/nqYrETCM98,@305428 Sorry to know about the cancelled order. I'll be sure to pass on your feedback. ^AK (1/2)
776038,@AmazonHelp Is it because I preordered it back in march?,@305430 Please reach out to us directly so we can have a look into this from our end: https://t.co/7o37MqWcxO ^CL
776057,@115850 Absolutely false. Fake status. No attempt was made to deliver. At 10:40PM? Pathetic service. Especially on Prime one day delivery! https://t.co/9n4p7S3TBM,@305435 Sorry for the wrong update. We'd like to help. Kindly report this to our support team here: https://t.co/rS49hgaADF ^AK 1/2
776071,電話とショートメールしか出来ない会社の携帯にアマゾンさんから動画の請求が届いたでごさるww,@305437 既にお気づきのことと存じますが、Amazonからそのようなメールをお送りすることはございません。記載の電話番号に連絡などされぬようご注意ください。ヘルプページでも注意喚起を行っておりますので、ご参照ください。https://t.co/k4jy2iTq1Y RI
776086,@115850 borosil salad cutter price hiked by 20% in 3 days .... Really you guys are preparing for big diwali sale ... All the best,@305440 Prices are offered by different sellers. We will consider this as feedback and ensure to pass it on internally. ^RW
776098,"Amazing Prime Video 

@116618",@305443 Thanks! Can we help? ^WT
777173,@AmazonHelp 2 packages said they’d come 10/10.  10/11 extra day bc holiday -no packages 😞🐼,@305542 I'm sorry these orders haven't arrived as expected. Has the tracking updated to reflect this? https://t.co/Y5jpI9gRhE ^RR
777191,@AmazonHelp How is this mistake (or else you can call it ) can be expected from your side again and again?,@217420 Pricing is a decision of the seller and our prices do fluctuate on regular basis. The price you currently see is 1/2 ^EM
777200,@AmazonHelp So what do I do till 30th October - the date when echo is expected to be dispatched? Last year's prime expired yesterday.,@305546 will renew once the purchased membership ends. 3/3^AP
777586,"@115850 
My order isn't delivered but the status shows as delivered. Your Amazon.in Order # 405-3229527-3301900","@305636 Please don’t provide your order details, we consider them as personal info. Our Twitter page is visible to public. (3/3) ^VM"
778223,@115850 Have your delivery guys stopped even trying to ring the bell? I never signed for this!! Order# 171-8220452-5641125 https://t.co/6cUqHlC6Y0,@305816 That doesn't seem right. Kindly report this to our support team https://t.co/vlvfJr4nN9 and we'll assist you right away.1/2 ^SF
